NO_OF_FRAMES	23509
NO_OF_CAMERAS	9
NO_OF_MARKERS	0
FREQUENCY	300
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2023-11-03, 08:13:12.823	321964.51460860
DATA_INCLUDED	3D
MARKER_NAMES
TRAJECTORY_TYPES
Frame	Time	
20066	66.88333	
20067	66.88667	
20068	66.89000	
20069	66.89333	
20070	66.89667	
20071	66.90000	
20072	66.90333	
20073	66.90667	
20074	66.91000	
20075	66.91333	
20076	66.91667	
20077	66.92000	
20078	66.92333	
20079	66.92667	
20080	66.93000	
20081	66.93333	
20082	66.93667	
20083	66.94000	
20084	66.94333	
20085	66.94667	
20086	66.95000	
20087	66.95333	
20088	66.95667	
20089	66.96000	
20090	66.96333	
20091	66.96667	
20092	66.97000	
20093	66.97333	
20094	66.97667	
20095	66.98000	
20096	66.98333	
20097	66.98667	
20098	66.99000	
20099	66.99333	
20100	66.99667	
20101	67.00000	
20102	67.00333	
20103	67.00667	
20104	67.01000	
20105	67.01333	
20106	67.01667	
20107	67.02000	
20108	67.02333	
20109	67.02667	
20110	67.03000	
20111	67.03333	
20112	67.03667	
20113	67.04000	
20114	67.04333	
20115	67.04667	
20116	67.05000	
20117	67.05333	
20118	67.05667	
20119	67.06000	
20120	67.06333	
20121	67.06667	
20122	67.07000	
20123	67.07333	
20124	67.07667	
20125	67.08000	
20126	67.08333	
20127	67.08667	
20128	67.09000	
20129	67.09333	
20130	67.09667	
20131	67.10000	
20132	67.10333	
20133	67.10667	
20134	67.11000	
20135	67.11333	
20136	67.11667	
20137	67.12000	
20138	67.12333	
20139	67.12667	
20140	67.13000	
20141	67.13333	
20142	67.13667	
20143	67.14000	
20144	67.14333	
20145	67.14667	
20146	67.15000	
20147	67.15333	
20148	67.15667	
20149	67.16000	
20150	67.16333	
20151	67.16667	
20152	67.17000	
20153	67.17333	
20154	67.17667	
20155	67.18000	
20156	67.18333	
20157	67.18667	
20158	67.19000	
20159	67.19333	
20160	67.19667	
20161	67.20000	
20162	67.20333	
20163	67.20667	
20164	67.21000	
20165	67.21333	
20166	67.21667	
20167	67.22000	
20168	67.22333	
20169	67.22667	
20170	67.23000	
20171	67.23333	
20172	67.23667	
20173	67.24000	
20174	67.24333	
20175	67.24667	
20176	67.25000	
20177	67.25333	
20178	67.25667	
20179	67.26000	
20180	67.26333	
20181	67.26667	
20182	67.27000	
20183	67.27333	
20184	67.27667	
20185	67.28000	
20186	67.28333	
20187	67.28667	
20188	67.29000	
20189	67.29333	
20190	67.29667	
20191	67.30000	
20192	67.30333	
20193	67.30667	
20194	67.31000	
20195	67.31333	
20196	67.31667	
20197	67.32000	
20198	67.32333	
20199	67.32667	
20200	67.33000	
20201	67.33333	
20202	67.33667	
20203	67.34000	
20204	67.34333	
20205	67.34667	
20206	67.35000	
20207	67.35333	
20208	67.35667	
20209	67.36000	
20210	67.36333	
20211	67.36667	
20212	67.37000	
20213	67.37333	
20214	67.37667	
20215	67.38000	
20216	67.38333	
20217	67.38667	
20218	67.39000	
20219	67.39333	
20220	67.39667	
20221	67.40000	
20222	67.40333	
20223	67.40667	
20224	67.41000	
20225	67.41333	
20226	67.41667	
20227	67.42000	
20228	67.42333	
20229	67.42667	
20230	67.43000	
20231	67.43333	
20232	67.43667	
20233	67.44000	
20234	67.44333	
20235	67.44667	
20236	67.45000	
20237	67.45333	
20238	67.45667	
20239	67.46000	
20240	67.46333	
20241	67.46667	
20242	67.47000	
20243	67.47333	
20244	67.47667	
20245	67.48000	
20246	67.48333	
20247	67.48667	
20248	67.49000	
20249	67.49333	
20250	67.49667	
20251	67.50000	
20252	67.50333	
20253	67.50667	
20254	67.51000	
20255	67.51333	
20256	67.51667	
20257	67.52000	
20258	67.52333	
20259	67.52667	
20260	67.53000	
20261	67.53333	
20262	67.53667	
20263	67.54000	
20264	67.54333	
20265	67.54667	
20266	67.55000	
20267	67.55333	
20268	67.55667	
20269	67.56000	
20270	67.56333	
20271	67.56667	
20272	67.57000	
20273	67.57333	
20274	67.57667	
20275	67.58000	
20276	67.58333	
20277	67.58667	
20278	67.59000	
20279	67.59333	
20280	67.59667	
20281	67.60000	
20282	67.60333	
20283	67.60667	
20284	67.61000	
20285	67.61333	
20286	67.61667	
20287	67.62000	
20288	67.62333	
20289	67.62667	
20290	67.63000	
20291	67.63333	
20292	67.63667	
20293	67.64000	
20294	67.64333	
20295	67.64667	
20296	67.65000	
20297	67.65333	
20298	67.65667	
20299	67.66000	
20300	67.66333	
20301	67.66667	
20302	67.67000	
20303	67.67333	
20304	67.67667	
20305	67.68000	
20306	67.68333	
20307	67.68667	
20308	67.69000	
20309	67.69333	
20310	67.69667	
20311	67.70000	
20312	67.70333	
20313	67.70667	
20314	67.71000	
20315	67.71333	
20316	67.71667	
20317	67.72000	
20318	67.72333	
20319	67.72667	
20320	67.73000	
20321	67.73333	
20322	67.73667	
20323	67.74000	
20324	67.74333	
20325	67.74667	
20326	67.75000	
20327	67.75333	
20328	67.75667	
20329	67.76000	
20330	67.76333	
20331	67.76667	
20332	67.77000	
20333	67.77333	
20334	67.77667	
20335	67.78000	
20336	67.78333	
20337	67.78667	
20338	67.79000	
20339	67.79333	
20340	67.79667	
20341	67.80000	
20342	67.80333	
20343	67.80667	
20344	67.81000	
20345	67.81333	
20346	67.81667	
20347	67.82000	
20348	67.82333	
20349	67.82667	
20350	67.83000	
20351	67.83333	
20352	67.83667	
20353	67.84000	
20354	67.84333	
20355	67.84667	
20356	67.85000	
20357	67.85333	
20358	67.85667	
20359	67.86000	
20360	67.86333	
20361	67.86667	
20362	67.87000	
20363	67.87333	
20364	67.87667	
20365	67.88000	
20366	67.88333	
20367	67.88667	
20368	67.89000	
20369	67.89333	
20370	67.89667	
20371	67.90000	
20372	67.90333	
20373	67.90667	
20374	67.91000	
20375	67.91333	
20376	67.91667	
20377	67.92000	
20378	67.92333	
20379	67.92667	
20380	67.93000	
20381	67.93333	
20382	67.93667	
20383	67.94000	
20384	67.94333	
20385	67.94667	
20386	67.95000	
20387	67.95333	
20388	67.95667	
20389	67.96000	
20390	67.96333	
20391	67.96667	
20392	67.97000	
20393	67.97333	
20394	67.97667	
20395	67.98000	
20396	67.98333	
20397	67.98667	
20398	67.99000	
20399	67.99333	
20400	67.99667	
20401	68.00000	
20402	68.00333	
20403	68.00667	
20404	68.01000	
20405	68.01333	
20406	68.01667	
20407	68.02000	
20408	68.02333	
20409	68.02667	
20410	68.03000	
20411	68.03333	
20412	68.03667	
20413	68.04000	
20414	68.04333	
20415	68.04667	
20416	68.05000	
20417	68.05333	
20418	68.05667	
20419	68.06000	
20420	68.06333	
20421	68.06667	
20422	68.07000	
20423	68.07333	
20424	68.07667	
20425	68.08000	
20426	68.08333	
20427	68.08667	
20428	68.09000	
20429	68.09333	
20430	68.09667	
20431	68.10000	
20432	68.10333	
20433	68.10667	
20434	68.11000	
20435	68.11333	
20436	68.11667	
20437	68.12000	
20438	68.12333	
20439	68.12667	
20440	68.13000	
20441	68.13333	
20442	68.13667	
20443	68.14000	
20444	68.14333	
20445	68.14667	
20446	68.15000	
20447	68.15333	
20448	68.15667	
20449	68.16000	
20450	68.16333	
20451	68.16667	
20452	68.17000	
20453	68.17333	
20454	68.17667	
20455	68.18000	
20456	68.18333	
20457	68.18667	
20458	68.19000	
20459	68.19333	
20460	68.19667	
20461	68.20000	
20462	68.20333	
20463	68.20667	
20464	68.21000	
20465	68.21333	
20466	68.21667	
20467	68.22000	
20468	68.22333	
20469	68.22667	
20470	68.23000	
20471	68.23333	
20472	68.23667	
20473	68.24000	
20474	68.24333	
20475	68.24667	
20476	68.25000	
20477	68.25333	
20478	68.25667	
20479	68.26000	
20480	68.26333	
20481	68.26667	
20482	68.27000	
20483	68.27333	
20484	68.27667	
20485	68.28000	
20486	68.28333	
20487	68.28667	
20488	68.29000	
20489	68.29333	
20490	68.29667	
20491	68.30000	
20492	68.30333	
20493	68.30667	
20494	68.31000	
20495	68.31333	
20496	68.31667	
20497	68.32000	
20498	68.32333	
20499	68.32667	
20500	68.33000	
20501	68.33333	
20502	68.33667	
20503	68.34000	
20504	68.34333	
20505	68.34667	
20506	68.35000	
20507	68.35333	
20508	68.35667	
20509	68.36000	
20510	68.36333	
20511	68.36667	
20512	68.37000	
20513	68.37333	
20514	68.37667	
20515	68.38000	
20516	68.38333	
20517	68.38667	
20518	68.39000	
20519	68.39333	
20520	68.39667	
20521	68.40000	
20522	68.40333	
20523	68.40667	
20524	68.41000	
20525	68.41333	
20526	68.41667	
20527	68.42000	
20528	68.42333	
20529	68.42667	
20530	68.43000	
20531	68.43333	
20532	68.43667	
20533	68.44000	
20534	68.44333	
20535	68.44667	
20536	68.45000	
20537	68.45333	
20538	68.45667	
20539	68.46000	
20540	68.46333	
20541	68.46667	
20542	68.47000	
20543	68.47333	
20544	68.47667	
20545	68.48000	
20546	68.48333	
20547	68.48667	
20548	68.49000	
20549	68.49333	
20550	68.49667	
20551	68.50000	
20552	68.50333	
20553	68.50667	
20554	68.51000	
20555	68.51333	
20556	68.51667	
20557	68.52000	
20558	68.52333	
20559	68.52667	
20560	68.53000	
20561	68.53333	
20562	68.53667	
20563	68.54000	
20564	68.54333	
20565	68.54667	
20566	68.55000	
20567	68.55333	
20568	68.55667	
20569	68.56000	
20570	68.56333	
20571	68.56667	
20572	68.57000	
20573	68.57333	
20574	68.57667	
20575	68.58000	
20576	68.58333	
20577	68.58667	
20578	68.59000	
20579	68.59333	
20580	68.59667	
20581	68.60000	
20582	68.60333	
20583	68.60667	
20584	68.61000	
20585	68.61333	
20586	68.61667	
20587	68.62000	
20588	68.62333	
20589	68.62667	
20590	68.63000	
20591	68.63333	
20592	68.63667	
20593	68.64000	
20594	68.64333	
20595	68.64667	
20596	68.65000	
20597	68.65333	
20598	68.65667	
20599	68.66000	
20600	68.66333	
20601	68.66667	
20602	68.67000	
20603	68.67333	
20604	68.67667	
20605	68.68000	
20606	68.68333	
20607	68.68667	
20608	68.69000	
20609	68.69333	
20610	68.69667	
20611	68.70000	
20612	68.70333	
20613	68.70667	
20614	68.71000	
20615	68.71333	
20616	68.71667	
20617	68.72000	
20618	68.72333	
20619	68.72667	
20620	68.73000	
20621	68.73333	
20622	68.73667	
20623	68.74000	
20624	68.74333	
20625	68.74667	
20626	68.75000	
20627	68.75333	
20628	68.75667	
20629	68.76000	
20630	68.76333	
20631	68.76667	
20632	68.77000	
20633	68.77333	
20634	68.77667	
20635	68.78000	
20636	68.78333	
20637	68.78667	
20638	68.79000	
20639	68.79333	
20640	68.79667	
20641	68.80000	
20642	68.80333	
20643	68.80667	
20644	68.81000	
20645	68.81333	
20646	68.81667	
20647	68.82000	
20648	68.82333	
20649	68.82667	
20650	68.83000	
20651	68.83333	
20652	68.83667	
20653	68.84000	
20654	68.84333	
20655	68.84667	
20656	68.85000	
20657	68.85333	
20658	68.85667	
20659	68.86000	
20660	68.86333	
20661	68.86667	
20662	68.87000	
20663	68.87333	
20664	68.87667	
20665	68.88000	
20666	68.88333	
20667	68.88667	
20668	68.89000	
20669	68.89333	
20670	68.89667	
20671	68.90000	
20672	68.90333	
20673	68.90667	
20674	68.91000	
20675	68.91333	
20676	68.91667	
20677	68.92000	
20678	68.92333	
20679	68.92667	
20680	68.93000	
20681	68.93333	
20682	68.93667	
20683	68.94000	
20684	68.94333	
20685	68.94667	
20686	68.95000	
20687	68.95333	
20688	68.95667	
20689	68.96000	
20690	68.96333	
20691	68.96667	
20692	68.97000	
20693	68.97333	
20694	68.97667	
20695	68.98000	
20696	68.98333	
20697	68.98667	
20698	68.99000	
20699	68.99333	
20700	68.99667	
20701	69.00000	
20702	69.00333	
20703	69.00667	
20704	69.01000	
20705	69.01333	
20706	69.01667	
20707	69.02000	
20708	69.02333	
20709	69.02667	
20710	69.03000	
20711	69.03333	
20712	69.03667	
20713	69.04000	
20714	69.04333	
20715	69.04667	
20716	69.05000	
20717	69.05333	
20718	69.05667	
20719	69.06000	
20720	69.06333	
20721	69.06667	
20722	69.07000	
20723	69.07333	
20724	69.07667	
20725	69.08000	
20726	69.08333	
20727	69.08667	
20728	69.09000	
20729	69.09333	
20730	69.09667	
20731	69.10000	
20732	69.10333	
20733	69.10667	
20734	69.11000	
20735	69.11333	
20736	69.11667	
20737	69.12000	
20738	69.12333	
20739	69.12667	
20740	69.13000	
20741	69.13333	
20742	69.13667	
20743	69.14000	
20744	69.14333	
20745	69.14667	
20746	69.15000	
20747	69.15333	
20748	69.15667	
20749	69.16000	
20750	69.16333	
20751	69.16667	
20752	69.17000	
20753	69.17333	
20754	69.17667	
20755	69.18000	
20756	69.18333	
20757	69.18667	
20758	69.19000	
20759	69.19333	
20760	69.19667	
20761	69.20000	
20762	69.20333	
20763	69.20667	
20764	69.21000	
20765	69.21333	
20766	69.21667	
20767	69.22000	
20768	69.22333	
20769	69.22667	
20770	69.23000	
20771	69.23333	
20772	69.23667	
20773	69.24000	
20774	69.24333	
20775	69.24667	
20776	69.25000	
20777	69.25333	
20778	69.25667	
20779	69.26000	
20780	69.26333	
20781	69.26667	
20782	69.27000	
20783	69.27333	
20784	69.27667	
20785	69.28000	
20786	69.28333	
20787	69.28667	
20788	69.29000	
20789	69.29333	
20790	69.29667	
20791	69.30000	
20792	69.30333	
20793	69.30667	
20794	69.31000	
20795	69.31333	
20796	69.31667	
20797	69.32000	
20798	69.32333	
20799	69.32667	
20800	69.33000	
20801	69.33333	
20802	69.33667	
20803	69.34000	
20804	69.34333	
20805	69.34667	
20806	69.35000	
20807	69.35333	
20808	69.35667	
20809	69.36000	
20810	69.36333	
20811	69.36667	
20812	69.37000	
20813	69.37333	
20814	69.37667	
20815	69.38000	
20816	69.38333	
20817	69.38667	
20818	69.39000	
20819	69.39333	
20820	69.39667	
20821	69.40000	
20822	69.40333	
20823	69.40667	
20824	69.41000	
20825	69.41333	
20826	69.41667	
20827	69.42000	
20828	69.42333	
20829	69.42667	
20830	69.43000	
20831	69.43333	
20832	69.43667	
20833	69.44000	
20834	69.44333	
20835	69.44667	
20836	69.45000	
20837	69.45333	
20838	69.45667	
20839	69.46000	
20840	69.46333	
20841	69.46667	
20842	69.47000	
20843	69.47333	
20844	69.47667	
20845	69.48000	
20846	69.48333	
20847	69.48667	
20848	69.49000	
20849	69.49333	
20850	69.49667	
20851	69.50000	
20852	69.50333	
20853	69.50667	
20854	69.51000	
20855	69.51333	
20856	69.51667	
20857	69.52000	
20858	69.52333	
20859	69.52667	
20860	69.53000	
20861	69.53333	
20862	69.53667	
20863	69.54000	
20864	69.54333	
20865	69.54667	
20866	69.55000	
20867	69.55333	
20868	69.55667	
20869	69.56000	
20870	69.56333	
20871	69.56667	
20872	69.57000	
20873	69.57333	
20874	69.57667	
20875	69.58000	
20876	69.58333	
20877	69.58667	
20878	69.59000	
20879	69.59333	
20880	69.59667	
20881	69.60000	
20882	69.60333	
20883	69.60667	
20884	69.61000	
20885	69.61333	
20886	69.61667	
20887	69.62000	
20888	69.62333	
20889	69.62667	
20890	69.63000	
20891	69.63333	
20892	69.63667	
20893	69.64000	
20894	69.64333	
20895	69.64667	
20896	69.65000	
20897	69.65333	
20898	69.65667	
20899	69.66000	
20900	69.66333	
20901	69.66667	
20902	69.67000	
20903	69.67333	
20904	69.67667	
20905	69.68000	
20906	69.68333	
20907	69.68667	
20908	69.69000	
20909	69.69333	
20910	69.69667	
20911	69.70000	
20912	69.70333	
20913	69.70667	
20914	69.71000	
20915	69.71333	
20916	69.71667	
20917	69.72000	
20918	69.72333	
20919	69.72667	
20920	69.73000	
20921	69.73333	
20922	69.73667	
20923	69.74000	
20924	69.74333	
20925	69.74667	
20926	69.75000	
20927	69.75333	
20928	69.75667	
20929	69.76000	
20930	69.76333	
20931	69.76667	
20932	69.77000	
20933	69.77333	
20934	69.77667	
20935	69.78000	
20936	69.78333	
20937	69.78667	
20938	69.79000	
20939	69.79333	
20940	69.79667	
20941	69.80000	
20942	69.80333	
20943	69.80667	
20944	69.81000	
20945	69.81333	
20946	69.81667	
20947	69.82000	
20948	69.82333	
20949	69.82667	
20950	69.83000	
20951	69.83333	
20952	69.83667	
20953	69.84000	
20954	69.84333	
20955	69.84667	
20956	69.85000	
20957	69.85333	
20958	69.85667	
20959	69.86000	
20960	69.86333	
20961	69.86667	
20962	69.87000	
20963	69.87333	
20964	69.87667	
20965	69.88000	
20966	69.88333	
20967	69.88667	
20968	69.89000	
20969	69.89333	
20970	69.89667	
20971	69.90000	
20972	69.90333	
20973	69.90667	
20974	69.91000	
20975	69.91333	
20976	69.91667	
20977	69.92000	
20978	69.92333	
20979	69.92667	
20980	69.93000	
20981	69.93333	
20982	69.93667	
20983	69.94000	
20984	69.94333	
20985	69.94667	
20986	69.95000	
20987	69.95333	
20988	69.95667	
20989	69.96000	
20990	69.96333	
20991	69.96667	
20992	69.97000	
20993	69.97333	
20994	69.97667	
20995	69.98000	
20996	69.98333	
20997	69.98667	
20998	69.99000	
20999	69.99333	
21000	69.99667	
21001	70.00000	
21002	70.00333	
21003	70.00667	
21004	70.01000	
21005	70.01333	
21006	70.01667	
21007	70.02000	
21008	70.02333	
21009	70.02667	
21010	70.03000	
21011	70.03333	
21012	70.03667	
21013	70.04000	
21014	70.04333	
21015	70.04667	
21016	70.05000	
21017	70.05333	
21018	70.05667	
21019	70.06000	
21020	70.06333	
21021	70.06667	
21022	70.07000	
21023	70.07333	
21024	70.07667	
21025	70.08000	
21026	70.08333	
21027	70.08667	
21028	70.09000	
21029	70.09333	
21030	70.09667	
21031	70.10000	
21032	70.10333	
21033	70.10667	
21034	70.11000	
21035	70.11333	
21036	70.11667	
21037	70.12000	
21038	70.12333	
21039	70.12667	
21040	70.13000	
21041	70.13333	
21042	70.13667	
21043	70.14000	
21044	70.14333	
21045	70.14667	
21046	70.15000	
21047	70.15333	
21048	70.15667	
21049	70.16000	
21050	70.16333	
21051	70.16667	
21052	70.17000	
21053	70.17333	
21054	70.17667	
21055	70.18000	
21056	70.18333	
21057	70.18667	
21058	70.19000	
21059	70.19333	
21060	70.19667	
21061	70.20000	
21062	70.20333	
21063	70.20667	
21064	70.21000	
21065	70.21333	
21066	70.21667	
21067	70.22000	
21068	70.22333	
21069	70.22667	
21070	70.23000	
21071	70.23333	
21072	70.23667	
21073	70.24000	
21074	70.24333	
21075	70.24667	
21076	70.25000	
21077	70.25333	
21078	70.25667	
21079	70.26000	
21080	70.26333	
21081	70.26667	
21082	70.27000	
21083	70.27333	
21084	70.27667	
21085	70.28000	
21086	70.28333	
21087	70.28667	
21088	70.29000	
21089	70.29333	
21090	70.29667	
21091	70.30000	
21092	70.30333	
21093	70.30667	
21094	70.31000	
21095	70.31333	
21096	70.31667	
21097	70.32000	
21098	70.32333	
21099	70.32667	
21100	70.33000	
21101	70.33333	
21102	70.33667	
21103	70.34000	
21104	70.34333	
21105	70.34667	
21106	70.35000	
21107	70.35333	
21108	70.35667	
21109	70.36000	
21110	70.36333	
21111	70.36667	
21112	70.37000	
21113	70.37333	
21114	70.37667	
21115	70.38000	
21116	70.38333	
21117	70.38667	
21118	70.39000	
21119	70.39333	
21120	70.39667	
21121	70.40000	
21122	70.40333	
21123	70.40667	
21124	70.41000	
21125	70.41333	
21126	70.41667	
21127	70.42000	
21128	70.42333	
21129	70.42667	
21130	70.43000	
21131	70.43333	
21132	70.43667	
21133	70.44000	
21134	70.44333	
21135	70.44667	
21136	70.45000	
21137	70.45333	
21138	70.45667	
21139	70.46000	
21140	70.46333	
21141	70.46667	
21142	70.47000	
21143	70.47333	
21144	70.47667	
21145	70.48000	
21146	70.48333	
21147	70.48667	
21148	70.49000	
21149	70.49333	
21150	70.49667	
21151	70.50000	
21152	70.50333	
21153	70.50667	
21154	70.51000	
21155	70.51333	
21156	70.51667	
21157	70.52000	
21158	70.52333	
21159	70.52667	
21160	70.53000	
21161	70.53333	
21162	70.53667	
21163	70.54000	
21164	70.54333	
21165	70.54667	
21166	70.55000	
21167	70.55333	
21168	70.55667	
21169	70.56000	
21170	70.56333	
21171	70.56667	
21172	70.57000	
21173	70.57333	
21174	70.57667	
21175	70.58000	
21176	70.58333	
21177	70.58667	
21178	70.59000	
21179	70.59333	
21180	70.59667	
21181	70.60000	
21182	70.60333	
21183	70.60667	
21184	70.61000	
21185	70.61333	
21186	70.61667	
21187	70.62000	
21188	70.62333	
21189	70.62667	
21190	70.63000	
21191	70.63333	
21192	70.63667	
21193	70.64000	
21194	70.64333	
21195	70.64667	
21196	70.65000	
21197	70.65333	
21198	70.65667	
21199	70.66000	
21200	70.66333	
21201	70.66667	
21202	70.67000	
21203	70.67333	
21204	70.67667	
21205	70.68000	
21206	70.68333	
21207	70.68667	
21208	70.69000	
21209	70.69333	
21210	70.69667	
21211	70.70000	
21212	70.70333	
21213	70.70667	
21214	70.71000	
21215	70.71333	
21216	70.71667	
21217	70.72000	
21218	70.72333	
21219	70.72667	
21220	70.73000	
21221	70.73333	
21222	70.73667	
21223	70.74000	
21224	70.74333	
21225	70.74667	
21226	70.75000	
21227	70.75333	
21228	70.75667	
21229	70.76000	
21230	70.76333	
21231	70.76667	
21232	70.77000	
21233	70.77333	
21234	70.77667	
21235	70.78000	
21236	70.78333	
21237	70.78667	
21238	70.79000	
21239	70.79333	
21240	70.79667	
21241	70.80000	
21242	70.80333	
21243	70.80667	
21244	70.81000	
21245	70.81333	
21246	70.81667	
21247	70.82000	
21248	70.82333	
21249	70.82667	
21250	70.83000	
21251	70.83333	
21252	70.83667	
21253	70.84000	
21254	70.84333	
21255	70.84667	
21256	70.85000	
21257	70.85333	
21258	70.85667	
21259	70.86000	
21260	70.86333	
21261	70.86667	
21262	70.87000	
21263	70.87333	
21264	70.87667	
21265	70.88000	
21266	70.88333	
21267	70.88667	
21268	70.89000	
21269	70.89333	
21270	70.89667	
21271	70.90000	
21272	70.90333	
21273	70.90667	
21274	70.91000	
21275	70.91333	
21276	70.91667	
21277	70.92000	
21278	70.92333	
21279	70.92667	
21280	70.93000	
21281	70.93333	
21282	70.93667	
21283	70.94000	
21284	70.94333	
21285	70.94667	
21286	70.95000	
21287	70.95333	
21288	70.95667	
21289	70.96000	
21290	70.96333	
21291	70.96667	
21292	70.97000	
21293	70.97333	
21294	70.97667	
21295	70.98000	
21296	70.98333	
21297	70.98667	
21298	70.99000	
21299	70.99333	
21300	70.99667	
21301	71.00000	
21302	71.00333	
21303	71.00667	
21304	71.01000	
21305	71.01333	
21306	71.01667	
21307	71.02000	
21308	71.02333	
21309	71.02667	
21310	71.03000	
21311	71.03333	
21312	71.03667	
21313	71.04000	
21314	71.04333	
21315	71.04667	
21316	71.05000	
21317	71.05333	
21318	71.05667	
21319	71.06000	
21320	71.06333	
21321	71.06667	
21322	71.07000	
21323	71.07333	
21324	71.07667	
21325	71.08000	
21326	71.08333	
21327	71.08667	
21328	71.09000	
21329	71.09333	
21330	71.09667	
21331	71.10000	
21332	71.10333	
21333	71.10667	
21334	71.11000	
21335	71.11333	
21336	71.11667	
21337	71.12000	
21338	71.12333	
21339	71.12667	
21340	71.13000	
21341	71.13333	
21342	71.13667	
21343	71.14000	
21344	71.14333	
21345	71.14667	
21346	71.15000	
21347	71.15333	
21348	71.15667	
21349	71.16000	
21350	71.16333	
21351	71.16667	
21352	71.17000	
21353	71.17333	
21354	71.17667	
21355	71.18000	
21356	71.18333	
21357	71.18667	
21358	71.19000	
21359	71.19333	
21360	71.19667	
21361	71.20000	
21362	71.20333	
21363	71.20667	
21364	71.21000	
21365	71.21333	
21366	71.21667	
21367	71.22000	
21368	71.22333	
21369	71.22667	
21370	71.23000	
21371	71.23333	
21372	71.23667	
21373	71.24000	
21374	71.24333	
21375	71.24667	
21376	71.25000	
21377	71.25333	
21378	71.25667	
21379	71.26000	
21380	71.26333	
21381	71.26667	
21382	71.27000	
21383	71.27333	
21384	71.27667	
21385	71.28000	
21386	71.28333	
21387	71.28667	
21388	71.29000	
21389	71.29333	
21390	71.29667	
21391	71.30000	
21392	71.30333	
21393	71.30667	
21394	71.31000	
21395	71.31333	
21396	71.31667	
21397	71.32000	
21398	71.32333	
21399	71.32667	
21400	71.33000	
21401	71.33333	
21402	71.33667	
21403	71.34000	
21404	71.34333	
21405	71.34667	
21406	71.35000	
21407	71.35333	
21408	71.35667	
21409	71.36000	
21410	71.36333	
21411	71.36667	
21412	71.37000	
21413	71.37333	
21414	71.37667	
21415	71.38000	
21416	71.38333	
21417	71.38667	
21418	71.39000	
21419	71.39333	
21420	71.39667	
21421	71.40000	
21422	71.40333	
21423	71.40667	
21424	71.41000	
21425	71.41333	
21426	71.41667	
21427	71.42000	
21428	71.42333	
21429	71.42667	
21430	71.43000	
21431	71.43333	
21432	71.43667	
21433	71.44000	
21434	71.44333	
21435	71.44667	
21436	71.45000	
21437	71.45333	
21438	71.45667	
21439	71.46000	
21440	71.46333	
21441	71.46667	
21442	71.47000	
21443	71.47333	
21444	71.47667	
21445	71.48000	
21446	71.48333	
21447	71.48667	
21448	71.49000	
21449	71.49333	
21450	71.49667	
21451	71.50000	
21452	71.50333	
21453	71.50667	
21454	71.51000	
21455	71.51333	
21456	71.51667	
21457	71.52000	
21458	71.52333	
21459	71.52667	
21460	71.53000	
21461	71.53333	
21462	71.53667	
21463	71.54000	
21464	71.54333	
21465	71.54667	
21466	71.55000	
21467	71.55333	
21468	71.55667	
21469	71.56000	
21470	71.56333	
21471	71.56667	
21472	71.57000	
21473	71.57333	
21474	71.57667	
21475	71.58000	
21476	71.58333	
21477	71.58667	
21478	71.59000	
21479	71.59333	
21480	71.59667	
21481	71.60000	
21482	71.60333	
21483	71.60667	
21484	71.61000	
21485	71.61333	
21486	71.61667	
21487	71.62000	
21488	71.62333	
21489	71.62667	
21490	71.63000	
21491	71.63333	
21492	71.63667	
21493	71.64000	
21494	71.64333	
21495	71.64667	
21496	71.65000	
21497	71.65333	
21498	71.65667	
21499	71.66000	
21500	71.66333	
21501	71.66667	
21502	71.67000	
21503	71.67333	
21504	71.67667	
21505	71.68000	
21506	71.68333	
21507	71.68667	
21508	71.69000	
21509	71.69333	
21510	71.69667	
21511	71.70000	
21512	71.70333	
21513	71.70667	
21514	71.71000	
21515	71.71333	
21516	71.71667	
21517	71.72000	
21518	71.72333	
21519	71.72667	
21520	71.73000	
21521	71.73333	
21522	71.73667	
21523	71.74000	
21524	71.74333	
21525	71.74667	
21526	71.75000	
21527	71.75333	
21528	71.75667	
21529	71.76000	
21530	71.76333	
21531	71.76667	
21532	71.77000	
21533	71.77333	
21534	71.77667	
21535	71.78000	
21536	71.78333	
21537	71.78667	
21538	71.79000	
21539	71.79333	
21540	71.79667	
21541	71.80000	
21542	71.80333	
21543	71.80667	
21544	71.81000	
21545	71.81333	
21546	71.81667	
21547	71.82000	
21548	71.82333	
21549	71.82667	
21550	71.83000	
21551	71.83333	
21552	71.83667	
21553	71.84000	
21554	71.84333	
21555	71.84667	
21556	71.85000	
21557	71.85333	
21558	71.85667	
21559	71.86000	
21560	71.86333	
21561	71.86667	
21562	71.87000	
21563	71.87333	
21564	71.87667	
21565	71.88000	
21566	71.88333	
21567	71.88667	
21568	71.89000	
21569	71.89333	
21570	71.89667	
21571	71.90000	
21572	71.90333	
21573	71.90667	
21574	71.91000	
21575	71.91333	
21576	71.91667	
21577	71.92000	
21578	71.92333	
21579	71.92667	
21580	71.93000	
21581	71.93333	
21582	71.93667	
21583	71.94000	
21584	71.94333	
21585	71.94667	
21586	71.95000	
21587	71.95333	
21588	71.95667	
21589	71.96000	
21590	71.96333	
21591	71.96667	
21592	71.97000	
21593	71.97333	
21594	71.97667	
21595	71.98000	
21596	71.98333	
21597	71.98667	
21598	71.99000	
21599	71.99333	
21600	71.99667	
21601	72.00000	
